,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
47,HK_FUTURE.999011,2018-03-12 00:00:00,31014.0,31595.0,31644.0,30970.0,0.0,0.0,1142,34984150.0,1.9226426658924483,30999.0
48,HK_FUTURE.999011,2018-03-13 00:00:00,31570.0,31601.0,31708.0,31459.0,0.0,0.0,1039,32803952.0,0.018990346573824972,31595.0
49,HK_FUTURE.999011,2018-03-14 00:00:00,31620.0,31466.0,31699.0,31124.0,0.0,0.0,1253,39244294.0,-0.4272016708332015,31601.0
50,HK_FUTURE.999011,2018-03-15 00:00:00,31470.0,31531.0,31612.0,31063.0,0.0,0.0,817,25515051.0,0.20657217313926143,31466.0
51,HK_FUTURE.999011,2018-03-16 00:00:00,31584.0,31426.0,31643.0,31288.0,0.0,0.0,1350,41657324.0,-0.3330056135231994,31531.0
52,HK_FUTURE.999011,2018-03-19 00:00:00,31458.0,31380.0,31650.0,31190.0,0.0,0.0,1044,32341666.0,-0.14637561255011775,31426.0
53,HK_FUTURE.999011,2018-03-20 00:00:00,31395.0,31519.0,31555.0,31101.0,0.0,0.0,2476,77461921.0,0.4429572976418101,31380.0
54,HK_FUTURE.999011,2018-03-21 00:00:00,31466.0,31329.0,31972.0,31310.0,0.0,0.0,3228,102336933.0,-0.6028110028871474,31519.0
55,HK_FUTURE.999011,2018-03-22 00:00:00,31349.0,31029.0,31680.0,30965.0,0.0,0.0,8028,243980287.0,-0.9575792396820836,31329.0
56,HK_FUTURE.999011,2018-03-23 00:00:00,30965.0,30133.0,30965.0,29836.0,0.0,0.0,32515,684652976.0,-2.8876212575332754,31029.0
57,HK_FUTURE.999011,2018-03-26 00:00:00,30061.0,30514.0,30558.0,29916.0,0.0,0.0,76224,1711121550.0,1.2643945176384694,30133.0
58,HK_FUTURE.999011,2018-03-27 00:00:00,30480.0,30753.0,30930.0,30239.0,0.0,0.0,103698,2964447078.0,0.7832470341482598,30514.0
59,HK_FUTURE.999011,2018-03-28 00:00:00,30769.0,29956.0,30829.0,29925.0,0.0,0.0,193438,5752990081.0,-2.5916170780086496,30753.0
60,HK_FUTURE.999011,2018-03-29 00:00:00,29848.0,29868.0,30008.0,29579.0,0.0,0.0,1814,54002937.0,-0.2937641874749633,29956.0
61,HK_FUTURE.999011,2018-04-03 00:00:00,29940.0,29985.0,30111.0,29589.0,0.0,0.0,538,16051475.0,0.39172358376858174,29868.0
62,HK_FUTURE.999011,2018-04-04 00:00:00,29930.0,29229.0,30128.0,29178.0,0.0,0.0,779,23042034.0,-2.5212606303151577,29985.0
63,HK_FUTURE.999011,2018-04-06 00:00:00,29251.0,29657.0,29780.0,29000.0,0.0,0.0,636,18784435.0,1.4642991549488522,29229.0
64,HK_FUTURE.999011,2018-04-09 00:00:00,29685.0,30098.0,30318.0,29610.0,0.0,0.0,368,11055190.0,1.4870013824729407,29657.0
65,HK_FUTURE.999011,2018-04-10 00:00:00,30150.0,30581.0,30632.0,29902.0,0.0,0.0,1436,43578199.0,1.604757791215363,30098.0
66,HK_FUTURE.999011,2018-04-11 00:00:00,30565.0,30715.0,30824.0,30457.0,0.0,0.0,442,13563341.0,0.4381805696347405,30581.0
67,HK_FUTURE.999011,2018-04-12 00:00:00,30747.0,30596.0,30970.0,30440.0,0.0,0.0,842,22791453.0,-0.3874328503988279,30715.0
68,HK_FUTURE.999011,2018-04-13 00:00:00,30577.0,30682.0,30905.0,30541.0,0.0,0.0,644,19778372.0,0.28108249444371813,30596.0
69,HK_FUTURE.999011,2018-04-16 00:00:00,30710.0,30012.0,30774.0,29997.0,0.0,0.0,958,28989065.0,-2.1836907633139955,30682.0
70,HK_FUTURE.999011,2018-04-17 00:00:00,30045.0,29880.0,30350.0,29820.0,0.0,0.0,1928,56927646.0,-0.4398240703718513,30012.0
71,HK_FUTURE.999011,2018-04-18 00:00:00,29950.0,30128.0,30300.0,29786.0,0.0,0.0,966,29051529.0,0.8299866131191432,29880.0
72,HK_FUTURE.999011,2018-04-19 00:00:00,30148.0,30591.0,30621.0,30057.0,0.0,0.0,2865,87303321.0,1.5367764206054169,30128.0
73,HK_FUTURE.999011,2018-04-20 00:00:00,30546.0,30199.0,30713.0,30157.0,0.0,0.0,4769,137111444.0,-1.2814226406459417,30591.0
74,HK_FUTURE.999011,2018-04-23 00:00:00,30202.0,30076.0,30313.0,29986.0,0.0,0.0,15417,297493688.0,-0.407298254909103,30199.0
75,HK_FUTURE.999011,2018-04-24 00:00:00,30073.0,30479.0,30541.0,30006.0,0.0,0.0,56476,1101636831.0,1.3399388216518153,30076.0
76,HK_FUTURE.999011,2018-04-25 00:00:00,30486.0,30018.0,30623.0,30018.0,0.0,0.0,72471,1784279236.0,-1.5125168148561305,30479.0
77,HK_FUTURE.999011,2018-04-26 00:00:00,30016.0,29872.0,30291.0,29669.0,0.0,0.0,132092,3812814269.0,-0.4863748417616097,30018.0
78,HK_FUTURE.999011,2018-04-27 00:00:00,29880.0,30063.0,30151.0,29860.0,0.0,0.0,214712,6406091500.0,0.6393947509373327,29872.0
79,HK_FUTURE.999011,2018-04-30 00:00:00,29951.0,30560.0,30611.0,29930.0,0.0,0.0,459,13926194.0,1.6531949572564282,30063.0
80,HK_FUTURE.999011,2018-05-02 00:00:00,30573.0,30452.0,30576.0,30289.0,0.0,0.0,733,22288804.0,-0.35340314136125656,30560.0
81,HK_FUTURE.999011,2018-05-03 00:00:00,30459.0,29960.0,30460.0,29795.0,0.0,0.0,474,14076631.0,-1.6156574280835414,30452.0
82,HK_FUTURE.999011,2018-05-04 00:00:00,29969.0,29670.0,30040.0,29540.0,0.0,0.0,667,19822412.0,-0.9679572763684913,29960.0
83,HK_FUTURE.999011,2018-05-07 00:00:00,29659.0,29653.0,29896.0,29472.0,0.0,0.0,638,18927849.0,-0.05729693292888439,29670.0
84,HK_FUTURE.999011,2018-05-08 00:00:00,29660.0,30082.0,30130.0,29583.0,0.0,0.0,622,18677555.0,1.446733888645331,29653.0
85,HK_FUTURE.999011,2018-05-09 00:00:00,30047.0,30306.0,30306.0,29941.0,0.0,0.0,423,12773103.0,0.7446313410012632,30082.0
86,HK_FUTURE.999011,2018-05-10 00:00:00,30330.0,30568.0,30583.0,30227.0,0.0,0.0,1526,46593688.0,0.8645152775028047,30306.0
87,HK_FUTURE.999011,2018-05-11 00:00:00,30538.0,30984.0,31034.0,30538.0,0.0,0.0,2120,64999230.0,1.3609002878827532,30568.0
88,HK_FUTURE.999011,2018-05-14 00:00:00,30958.0,31352.0,31360.0,30936.0,0.0,0.0,4006,119809344.0,1.1877097856958432,30984.0
89,HK_FUTURE.999011,2018-05-15 00:00:00,31365.0,30884.0,31385.0,30865.0,0.0,0.0,3598,58872830.0,-1.4927277366675171,31352.0
90,HK_FUTURE.999011,2018-05-16 00:00:00,30923.0,30829.0,30969.0,30550.0,0.0,0.0,1725,53073924.0,-0.17808574018909468,30884.0
91,HK_FUTURE.999011,2018-05-17 00:00:00,30800.0,30782.0,31206.0,30716.0,0.0,0.0,1559,48094684.0,-0.15245385838009665,30829.0
92,HK_FUTURE.999011,2018-05-18 00:00:00,30755.0,30777.0,30960.0,30680.0,0.0,0.0,1058,32618897.0,-0.01624325904749529,30782.0
93,HK_FUTURE.999011,2018-05-21 00:00:00,31015.0,31115.0,31290.0,30648.0,0.0,0.0,1879,53118492.0,1.098222698768561,30777.0
94,HK_FUTURE.999011,2018-05-23 00:00:00,31116.0,30423.0,31168.0,30410.0,0.0,0.0,3803,107630506.0,-2.2240077133215492,31115.0
95,HK_FUTURE.999011,2018-05-24 00:00:00,30428.0,30587.0,30648.0,30375.0,0.0,0.0,8867,174371911.0,0.5390658383459882,30423.0
96,HK_FUTURE.999011,2018-05-25 00:00:00,30588.0,30530.0,30639.0,30259.0,0.0,0.0,47065,959484629.0,-0.18635367966783273,30587.0
97,HK_FUTURE.999011,2018-05-28 00:00:00,30547.0,30655.0,30750.0,30375.0,0.0,0.0,68906,1627983636.0,0.40943334425155586,30530.0
98,HK_FUTURE.999011,2018-05-29 00:00:00,30530.0,30312.0,30604.0,30308.0,0.0,0.0,106406,3136895292.0,-1.1189039308432556,30655.0
99,HK_FUTURE.999011,2018-05-30 00:00:00,30303.0,29864.0,30375.0,29794.0,0.0,0.0,206116,6133241890.0,-1.4779625230931646,30312.0
100,HK_FUTURE.999011,2018-05-31 00:00:00,29828.0,30269.0,30269.0,29820.0,0.0,0.0,337,10081351.0,1.3561478703455665,29864.0
101,HK_FUTURE.999011,2018-06-01 00:00:00,30282.0,30195.0,30271.0,30074.0,0.0,0.0,1257,31885857.0,-0.24447454491393836,30269.0
102,HK_FUTURE.999011,2018-06-04 00:00:00,30210.0,30711.0,30750.0,30202.0,0.0,0.0,481,14732671.0,1.7088922006954794,30195.0
103,HK_FUTURE.999011,2018-06-05 00:00:00,30731.0,30871.0,30959.0,30625.0,0.0,0.0,637,19602306.0,0.5209859659405425,30711.0
104,HK_FUTURE.999011,2018-06-06 00:00:00,30890.0,31014.0,31085.0,30790.0,0.0,0.0,680,21080123.0,0.4632179067733472,30871.0
105,HK_FUTURE.999011,2018-06-07 00:00:00,31032.0,31333.0,31350.0,30972.0,0.0,0.0,660,20587104.0,1.0285677435996647,31014.0
106,HK_FUTURE.999011,2018-06-08 00:00:00,31316.0,30662.0,31324.0,30617.0,0.0,0.0,1016,31444676.0,-2.14151214374621,31333.0
107,HK_FUTURE.999011,2018-06-11 00:00:00,30656.0,30836.0,30925.0,30653.0,0.0,0.0,455,13979987.0,0.5674776596438588,30662.0
108,HK_FUTURE.999011,2018-06-12 00:00:00,30835.0,30848.0,31034.0,30699.0,0.0,0.0,674,20681218.0,0.038915553249448696,30836.0
109,HK_FUTURE.999011,2018-06-13 00:00:00,30803.0,30573.0,30855.0,30457.0,0.0,0.0,567,17364799.0,-0.8914678423236514,30848.0
110,HK_FUTURE.999011,2018-06-14 00:00:00,30573.0,30226.0,30635.0,30101.0,0.0,0.0,1585,47963040.0,-1.1349883884473229,30573.0
111,HK_FUTURE.999011,2018-06-15 00:00:00,30247.0,30096.0,30380.0,30039.0,0.0,0.0,631,19064038.0,-0.4300932971613843,30226.0
112,HK_FUTURE.999011,2018-06-19 00:00:00,30093.0,29200.0,30090.0,29078.0,0.0,0.0,3512,103392813.0,-2.977139819245082,30096.0
113,HK_FUTURE.999011,2018-06-20 00:00:00,29216.0,29480.0,29781.0,29130.0,0.0,0.0,3171,86764374.0,0.9589041095890412,29200.0
114,HK_FUTURE.999011,2018-06-21 00:00:00,29525.0,29102.0,29673.0,29049.0,0.0,0.0,4610,134904868.0,-1.282225237449118,29480.0
115,HK_FUTURE.999011,2018-06-22 00:00:00,29074.0,29144.0,29238.0,28816.0,0.0,0.0,5379,155911754.0,0.1443199780083843,29102.0
116,HK_FUTURE.999011,2018-06-25 00:00:00,29172.0,28750.0,29262.0,28682.0,0.0,0.0,50184,1070762131.0,-1.351907768322811,29144.0
117,HK_FUTURE.999011,2018-06-26 00:00:00,28791.0,28760.0,28845.0,28290.0,0.0,0.0,94800,2121491825.0,0.034782608695652174,28750.0
118,HK_FUTURE.999011,2018-06-27 00:00:00,28770.0,28164.0,28863.0,28076.0,0.0,0.0,149037,4120386659.0,-2.0723226703755215,28760.0
119,HK_FUTURE.999011,2018-06-28 00:00:00,28168.0,28263.0,28509.0,27964.0,0.0,0.0,256262,7155021279.0,0.35151256923732427,28164.0
120,HK_FUTURE.999011,2018-06-29 00:00:00,28300.0,28713.0,28725.0,28298.0,0.0,0.0,311,8870341.0,1.592187665852882,28263.0
121,HK_FUTURE.999011,2018-07-03 00:00:00,28705.0,28303.0,28712.0,27763.0,0.0,0.0,463,12995923.0,-1.4279246334412985,28713.0
122,HK_FUTURE.999011,2018-07-04 00:00:00,28423.0,28026.0,28423.0,27916.0,0.0,0.0,196,5531774.0,-0.9786948380030386,28303.0
123,HK_FUTURE.999011,2018-07-05 00:00:00,28049.0,28200.0,28230.0,27761.0,0.0,0.0,448,9721990.0,0.6208520659387712,28026.0
124,HK_FUTURE.999011,2018-07-06 00:00:00,28138.0,28189.0,28444.0,27848.0,0.0,0.0,939,26425018.0,-0.03900709219858156,28200.0
125,HK_FUTURE.999011,2018-07-09 00:00:00,28160.0,28676.0,28810.0,28078.0,0.0,0.0,485,13907230.0,1.7276242505942037,28189.0
126,HK_FUTURE.999011,2018-07-10 00:00:00,28692.0,28595.0,28981.0,28580.0,0.0,0.0,278,8005810.0,-0.2824661738038778,28676.0
127,HK_FUTURE.999011,2018-07-11 00:00:00,28620.0,28256.0,28650.0,27881.0,0.0,0.0,425,11752801.0,-1.1855219443958736,28595.0
128,HK_FUTURE.999011,2018-07-12 00:00:00,28249.0,28461.0,28573.0,28138.0,0.0,0.0,390,11098010.0,0.7255096262740657,28256.0
129,HK_FUTURE.999011,2018-07-13 00:00:00,28502.0,28526.0,28728.0,28465.0,0.0,0.0,1123,32117792.0,0.22838269913214573,28461.0
130,HK_FUTURE.999011,2018-07-16 00:00:00,28358.0,28503.0,28668.0,28288.0,0.0,0.0,511,14538192.0,-0.08062819883614948,28526.0
131,HK_FUTURE.999011,2018-07-17 00:00:00,28412.0,28180.0,28468.0,28100.0,0.0,0.0,920,25943769.0,-1.1332140476441077,28503.0
132,HK_FUTURE.999011,2018-07-18 00:00:00,28188.0,28066.0,28380.0,27995.0,0.0,0.0,2813,79066590.0,-0.40454222853087296,28180.0
133,HK_FUTURE.999011,2018-07-19 00:00:00,28065.0,28017.0,28291.0,27940.0,0.0,0.0,1197,33666844.0,-0.1745884700349177,28066.0
134,HK_FUTURE.999011,2018-07-20 00:00:00,27996.0,28211.0,28272.0,27713.0,0.0,0.0,2239,62774512.0,0.6924367348395617,28017.0
135,HK_FUTURE.999011,2018-07-23 00:00:00,28195.0,28190.0,28338.0,28000.0,0.0,0.0,3000,80647602.0,-0.07443904859806459,28211.0
136,HK_FUTURE.999011,2018-07-24 00:00:00,28188.0,28620.0,28692.0,28150.0,0.0,0.0,7998,207758604.0,1.5253636041149343,28190.0
137,HK_FUTURE.999011,2018-07-25 00:00:00,28650.0,28892.0,28950.0,28645.0,0.0,0.0,44574,765717801.0,0.9503843466107618,28620.0
138,HK_FUTURE.999011,2018-07-26 00:00:00,28905.0,28716.0,29091.0,28592.0,0.0,0.0,66908,1497898847.0,-0.6091651668281878,28892.0
139,HK_FUTURE.999011,2018-07-27 00:00:00,28722.0,28719.0,28810.0,28559.0,0.0,0.0,90429,2452478526.0,0.010447137484329294,28716.0
140,HK_FUTURE.999011,2018-07-30 00:00:00,28703.0,28676.0,28821.0,28517.0,0.0,0.0,167790,4791050220.0,-0.1497266617918451,28719.0
141,HK_FUTURE.999011,2018-07-31 00:00:00,28611.0,28366.0,28707.0,28360.0,0.0,0.0,3190,51004470.0,-1.0810433812247175,28676.0
142,HK_FUTURE.999011,2018-08-01 00:00:00,28394.0,28212.0,28753.0,28100.0,0.0,0.0,3103,73885927.0,-0.5429034759923852,28366.0
143,HK_FUTURE.999011,2018-08-02 00:00:00,28179.0,27537.0,28255.0,27444.0,0.0,0.0,3580,71362949.0,-2.392598894087622,28212.0
144,HK_FUTURE.999011,2018-08-03 00:00:00,27483.0,27536.0,27666.0,27390.0,0.0,0.0,1245,34238835.0,-0.0036314776482550748,27537.0
145,HK_FUTURE.999011,2018-08-06 00:00:00,27554.0,27665.0,27940.0,27554.0,0.0,0.0,893,24758936.0,0.46847762928529924,27536.0
146,HK_FUTURE.999011,2018-08-07 00:00:00,27650.0,28133.0,28155.0,27626.0,0.0,0.0,2269,57236150.0,1.6916681727814928,27665.0
147,HK_FUTURE.999011,2018-08-08 00:00:00,28148.0,28156.0,28288.0,28077.0,0.0,0.0,1939,53221247.0,0.08175452315785732,28133.0
148,HK_FUTURE.999011,2018-08-09 00:00:00,28150.0,28464.0,28588.0,28015.0,0.0,0.0,6973,198426988.0,1.0939053842875408,28156.0
149,HK_FUTURE.999011,2018-08-10 00:00:00,28477.0,28139.0,28563.0,28120.0,0.0,0.0,1004,28468091.0,-1.1417931422147274,28464.0
150,HK_FUTURE.999011,2018-08-13 00:00:00,28161.0,27774.0,28161.0,27635.0,0.0,0.0,973,25964511.0,-1.2971320942464195,28139.0
151,HK_FUTURE.999011,2018-08-14 00:00:00,27800.0,27565.0,27945.0,27362.0,0.0,0.0,1128,31126148.0,-0.7525023403182833,27774.0
152,HK_FUTURE.999011,2018-08-15 00:00:00,27576.0,27155.0,27654.0,27090.0,0.0,0.0,977,26595031.0,-1.4873934337021586,27565.0
153,HK_FUTURE.999011,2018-08-16 00:00:00,27138.0,26961.0,27290.0,26585.0,0.0,0.0,4351,99582281.0,-0.7144172343951389,27155.0
154,HK_FUTURE.999011,2018-08-17 00:00:00,26979.0,27052.0,27247.0,26932.0,0.0,0.0,1322,35194964.0,0.3375245725306925,26961.0
155,HK_FUTURE.999011,2018-08-20 00:00:00,26957.0,27434.0,27467.0,26800.0,0.0,0.0,2093,56989188.0,1.412095224013012,27052.0
156,HK_FUTURE.999011,2018-08-21 00:00:00,27426.0,27546.0,27620.0,27349.0,0.0,0.0,2392,64668486.0,0.40825253335277395,27434.0
157,HK_FUTURE.999011,2018-08-22 00:00:00,27566.0,27757.0,27827.0,27444.0,0.0,0.0,3061,84603223.0,0.7659914325128876,27546.0
158,HK_FUTURE.999011,2018-08-23 00:00:00,27797.0,27635.0,27903.0,27505.0,0.0,0.0,2753,75083771.0,-0.43952876751810355,27757.0
159,HK_FUTURE.999011,2018-08-24 00:00:00,27631.0,27503.0,27699.0,27372.0,0.0,0.0,10153,219685075.0,-0.4776551474579338,27635.0
160,HK_FUTURE.999011,2018-08-27 00:00:00,27506.0,28180.0,28199.0,27439.0,0.0,0.0,39590,778551532.0,2.4615496491291857,27503.0
161,HK_FUTURE.999011,2018-08-28 00:00:00,28181.0,28218.0,28476.0,28127.0,0.0,0.0,63757,1412902724.0,0.13484740951029098,28180.0
162,HK_FUTURE.999011,2018-08-29 00:00:00,28239.0,28284.0,28399.0,28117.0,0.0,0.0,103264,2743604470.0,0.2338932596215182,28218.0
163,HK_FUTURE.999011,2018-08-30 00:00:00,28278.0,28068.0,28520.0,28043.0,0.0,0.0,171082,4794112664.0,-0.7636826474331778,28284.0
164,HK_FUTURE.999011,2018-08-31 00:00:00,27691.0,27773.0,27868.0,27650.0,0.0,0.0,498,13816907.0,-1.0510189539689325,28068.0
165,HK_FUTURE.999011,2018-09-03 00:00:00,27724.0,27655.0,27818.0,27520.0,0.0,0.0,223,6167636.0,-0.42487307816944514,27773.0
166,HK_FUTURE.999011,2018-09-04 00:00:00,27620.0,27875.0,27921.0,27457.0,0.0,0.0,297,8240144.0,0.7955161815223287,27655.0
167,HK_FUTURE.999011,2018-09-05 00:00:00,27833.0,27104.0,27849.0,27104.0,0.0,0.0,2214,60457223.0,-2.7659192825112107,27875.0
168,HK_FUTURE.999011,2018-09-06 00:00:00,27126.0,26980.0,27200.0,26778.0,0.0,0.0,811,21853755.0,-0.45749704840613925,27104.0
169,HK_FUTURE.999011,2018-09-07 00:00:00,27007.0,26825.0,27138.0,26580.0,0.0,0.0,756,20311298.0,-0.5744996293550779,26980.0
170,HK_FUTURE.999011,2018-09-10 00:00:00,26807.0,26611.0,26843.0,26369.0,0.0,0.0,954,25368640.0,-0.7977632805219012,26825.0
171,HK_FUTURE.999011,2018-09-11 00:00:00,26642.0,26323.0,26700.0,26288.0,0.0,0.0,1120,24367269.0,-1.0822592161136373,26611.0
172,HK_FUTURE.999011,2018-09-12 00:00:00,26215.0,26330.0,26423.0,26030.0,0.0,0.0,917,24079236.0,0.026592713596474565,26323.0
173,HK_FUTURE.999011,2018-09-13 00:00:00,26303.0,26975.0,27032.0,26218.0,0.0,0.0,2388,50499141.0,2.449677174325864,26330.0
174,HK_FUTURE.999011,2018-09-14 00:00:00,27014.0,27237.0,27338.0,26976.0,0.0,0.0,1066,25950324.0,0.9712696941612604,26975.0
175,HK_FUTURE.999011,2018-09-17 00:00:00,27267.0,26868.0,27270.0,26703.0,0.0,0.0,1196,32158622.0,-1.3547747549289568,27237.0
176,HK_FUTURE.999011,2018-09-18 00:00:00,26862.0,27034.0,27160.0,26601.0,0.0,0.0,2865,65187758.0,0.6178353431591485,26868.0
