,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
19,HK_FUTURE.999010,2018-01-29 00:00:00,33162.0,32900.0,33516.0,32854.0,0.0,0.0,211930,6876893718.0,-0.7661217349339446,33154.0
20,HK_FUTURE.999010,2018-01-30 00:00:00,32898.0,32728.0,32982.0,32653.0,0.0,0.0,30966,1011231867.0,-0.5227963525835867,32900.0
21,HK_FUTURE.999010,2018-01-31 00:00:00,32664.0,32844.0,32929.0,32293.0,0.0,0.0,249513,8059795333.0,0.35443656807626495,32728.0
22,HK_FUTURE.999010,2018-02-01 00:00:00,32844.0,32647.0,32991.0,32567.0,0.0,0.0,200005,6488262562.0,-0.5998051394470831,32844.0
23,HK_FUTURE.999010,2018-02-02 00:00:00,32641.0,32508.0,32743.0,32268.0,0.0,0.0,221736,7174125657.0,-0.42576653291267186,32647.0
24,HK_FUTURE.999010,2018-02-05 00:00:00,32498.0,32033.0,32498.0,31635.0,0.0,0.0,237885,7577646210.0,-1.4611787867601822,32508.0
25,HK_FUTURE.999010,2018-02-06 00:00:00,32066.0,30715.0,32204.0,30487.0,0.0,0.0,322514,9924140438.0,-4.114506914744171,32033.0
26,HK_FUTURE.999010,2018-02-07 00:00:00,30773.0,30194.0,31377.0,30067.0,0.0,0.0,310287,9437017640.0,-1.6962396223343643,30715.0
27,HK_FUTURE.999010,2018-02-08 00:00:00,30155.0,30354.0,30813.0,30111.0,0.0,0.0,241287,7274405816.0,0.5299066039610518,30194.0
28,HK_FUTURE.999010,2018-02-09 00:00:00,30375.0,29329.0,30426.0,29070.0,0.0,0.0,239530,6964192009.0,-3.376820188443039,30354.0
29,HK_FUTURE.999010,2018-02-12 00:00:00,29332.0,29422.0,29709.0,29000.0,0.0,0.0,180692,5265727741.0,0.31709229772580044,29329.0
30,HK_FUTURE.999010,2018-02-13 00:00:00,29483.0,29690.0,30089.0,29380.0,0.0,0.0,178427,5228144457.0,0.9108830127115765,29422.0
31,HK_FUTURE.999010,2018-02-14 00:00:00,29700.0,30301.0,30585.0,29517.0,0.0,0.0,155130,4612022710.0,2.057931963624116,29690.0
32,HK_FUTURE.999010,2018-02-15 00:00:00,30304.0,30965.0,31036.0,29955.0,0.0,0.0,105253,3161140936.0,2.191346820236956,30301.0
33,HK_FUTURE.999010,2018-02-20 00:00:00,31187.0,30754.0,31279.0,30608.0,0.0,0.0,136887,4214476797.0,-0.681414500242209,30965.0
34,HK_FUTURE.999010,2018-02-21 00:00:00,30747.0,31367.0,31392.0,30607.0,0.0,0.0,130758,3955063928.0,1.9932366521428106,30754.0
35,HK_FUTURE.999010,2018-02-22 00:00:00,31339.0,30950.0,31518.0,30887.0,0.0,0.0,166154,4701545796.0,-1.3294226416297383,31367.0
36,HK_FUTURE.999010,2018-02-23 00:00:00,30944.0,31177.0,31371.0,30907.0,0.0,0.0,191540,5324319329.0,0.7334410339256866,30950.0
37,HK_FUTURE.999010,2018-02-26 00:00:00,31170.0,31514.0,31552.0,31133.0,0.0,0.0,149069,4555788682.0,1.080925040895532,31177.0
38,HK_FUTURE.999010,2018-02-27 00:00:00,31520.0,31457.0,31775.0,31447.0,0.0,0.0,30208,946076175.0,-0.18087199339975885,31514.0
39,HK_FUTURE.999010,2018-02-28 00:00:00,31388.0,30732.0,31435.0,30662.0,0.0,0.0,179402,5502127865.0,-2.304733445655975,31457.0
40,HK_FUTURE.999010,2018-03-01 00:00:00,30788.0,31028.0,31083.0,30357.0,0.0,0.0,196471,5992644035.0,0.9631654301705064,30732.0
41,HK_FUTURE.999010,2018-03-02 00:00:00,31003.0,30534.0,31003.0,30428.0,0.0,0.0,185724,5601938391.0,-1.592110351940183,31028.0
42,HK_FUTURE.999010,2018-03-05 00:00:00,30513.0,29926.0,30675.0,29790.0,0.0,0.0,221660,6643561801.0,-1.9912228990633392,30534.0
43,HK_FUTURE.999010,2018-03-06 00:00:00,29954.0,30485.0,30595.0,29834.0,0.0,0.0,178299,5366334922.0,1.8679409209383144,29926.0
44,HK_FUTURE.999010,2018-03-07 00:00:00,30460.0,30201.0,30658.0,30060.0,0.0,0.0,211726,6398192147.0,-0.9316057077251108,30485.0
45,HK_FUTURE.999010,2018-03-08 00:00:00,30188.0,30661.0,30741.0,30116.0,0.0,0.0,163176,4928887089.0,1.5231283732326744,30201.0
46,HK_FUTURE.999010,2018-03-09 00:00:00,30671.0,30996.0,31044.0,30620.0,0.0,0.0,143315,4395249235.0,1.092593196568931,30661.0
47,HK_FUTURE.999010,2018-03-12 00:00:00,30991.0,31594.0,31640.0,30958.0,0.0,0.0,149597,4660676259.0,1.9292811975738806,30996.0
48,HK_FUTURE.999010,2018-03-13 00:00:00,31591.0,31586.0,31714.0,31442.0,0.0,0.0,138434,4361789436.0,-0.0253212635310502,31594.0
49,HK_FUTURE.999010,2018-03-14 00:00:00,31615.0,31453.0,31695.0,31112.0,0.0,0.0,167169,5200069008.0,-0.421072627113278,31586.0
50,HK_FUTURE.999010,2018-03-15 00:00:00,31461.0,31535.0,31620.0,31051.0,0.0,0.0,175992,5501732441.0,0.2607064508949862,31453.0
51,HK_FUTURE.999010,2018-03-16 00:00:00,31560.0,31450.0,31654.0,31268.0,0.0,0.0,156296,4879884235.0,-0.2695417789757413,31535.0
52,HK_FUTURE.999010,2018-03-19 00:00:00,31467.0,31393.0,31677.0,31209.0,0.0,0.0,144716,4537572912.0,-0.18124006359300476,31450.0
53,HK_FUTURE.999010,2018-03-20 00:00:00,31402.0,31548.0,31587.0,31111.0,0.0,0.0,175293,5477145208.0,0.4937406428184627,31393.0
54,HK_FUTURE.999010,2018-03-21 00:00:00,31525.0,31355.0,32005.0,31336.0,0.0,0.0,202233,6373759315.0,-0.6117661975402562,31548.0
55,HK_FUTURE.999010,2018-03-22 00:00:00,31372.0,31051.0,31704.0,30989.0,0.0,0.0,210046,6534578924.0,-0.9695423377451763,31355.0
56,HK_FUTURE.999010,2018-03-23 00:00:00,31022.0,30147.0,31022.0,29856.0,0.0,0.0,298489,8639200423.0,-2.911339409358797,31051.0
57,HK_FUTURE.999010,2018-03-26 00:00:00,30120.0,30532.0,30577.0,29938.0,0.0,0.0,266166,7413953588.0,1.2770756625866586,30147.0
58,HK_FUTURE.999010,2018-03-27 00:00:00,30522.0,30779.0,30949.0,30254.0,0.0,0.0,202642,6013953066.0,0.8089872920214857,30532.0
59,HK_FUTURE.999010,2018-03-28 00:00:00,30792.0,30338.0,30855.0,30307.0,0.0,0.0,36767,1121066695.0,-1.4327950875596998,30779.0
